object1,object2,morph1,morph2,comments,stage,u_app_1,g_app_1,r_app_1,i_app_1,z_app_1,u_app_2,g_app_2,r_app_2,i_app_2,z_app_2,u_app_err_1,g_app_err_1,r_app_err_1,i_app_err_1,z_app_err_1,u_app_err_2,g_app_err_2,r_app_err_2,i_app_err_2,z_app_err_2,u_abs_1,g_abs_1,r_abs_1,i_abs_1,z_abs_1,u_abs_2,g_abs_2,r_abs_2,i_abs_2,z_abs_2,plate1,mjd1,fiberid1,plate2,mjd2,fiberid2,specz1,specz2,photoz1,photoz2,ra1,ra2,dec1,dec2,vote1,vote2,kmass1,kmass2,kmass_err1,kmass_err2
587724199889666222,587724199889666176,e,e,,2,18.4697,16.6081,15.6459,15.1954,14.8633,18.1801,16.3137,15.4347,14.9908,14.6563,0.0275337,0.00393458,0.00300393,0.00300928,0.00518728,0.0277898,0.00368332,0.00292472,0.00293888,0.0052176,-19.3741,-21.0486,-21.7792,-22.1312,-22.4068,-18.5817,-20.2792,-20.9858,-21.3402,-21.6278,422,51811,572,423,51821,338,0.0453898,0.0428092,0.0822593,0.0536498,18.205942,18.207697,15.50769,15.505426,0.695756,0.67521,10.862,10.6566,0.0623071,0.0456046
587724232099692636,587724232099692672,s,s,,2,19.8778,18.326,17.5246,17.0752,16.7927,21.6455,20.4118,19.6032,19.1507,19.1175,0.0722077,0.00873022,0.006808,0.00673058,0.0167636,0.252052,0.0333527,0.0252009,0.0252373,0.0897513,-17.8862,-19.2732,-19.9064,-20.2403,-20.4597,-18.1896,-19.5164,-20.0212,-20.2748,-20.1633,417,51821,264,-9999,-9999,-9999,0.0943312,-9999.0,0.0835984,0.20527,7.3046775,7.3036494,14.394567,14.394498,0.459784,-9999.0,10.4494,9.48435,0.0377927,0.0513411
587724232104280166,587724232104280192,s,s,,1,17.2658,16.1751,15.7292,15.3783,15.2258,19.4666,18.2967,17.7782,17.4309,17.4725,0.0158276,0.00349586,0.00340427,0.0035956,0.00908797,0.0641821,0.0101076,0.0101318,0.0114232,0.0398121,-20.5388,-21.5056,-21.9128,-22.0817,-22.1955,-18.0624,-19.1002,-19.5738,-19.765,-19.6445,423,51821,267,-9999,-9999,-9999,0.0526988,-9999.0,0.0957272,0.0845412,18.14809,18.143686,14.012487,14.01379,0.671316,-9999.0,10.3003,9.47864,0.0456872,0.0478461
587724232104411220,587724232104411264,s,s,,2,19.0767,17.9242,17.4096,17.0084,16.866,19.2845,17.885,17.2271,16.8084,16.5956,0.0326442,0.00641476,0.0058593,0.00592664,0.0156652,0.0828232,0.0110636,0.00937962,0.00977841,0.0275791,-19.1446,-20.2331,-20.668,-20.907,-20.9603,-18.1896,-19.4799,-20.0426,-20.3595,-20.5068,423,51821,221,422,51811,3,0.0617009,0.0611171,0.115525,0.0819518,18.495628,18.496929,14.011996,14.010496,0.605615,0.4248,9.86328,10.0269,0.0439463,0.0437819
587724232110440585,587724232110440576,e,s,,2,21.0048,19.0133,17.9052,17.5063,17.0336,18.805,17.2031,16.4241,15.9446,15.6453,0.124315,0.0115018,0.00726852,0.00733621,0.0150014,0.0441991,0.00553682,0.00454457,0.00450398,0.01087,-17.4817,-19.2408,-20.0345,-20.3284,-20.7196,-19.1453,-20.5443,-21.1346,-21.4727,-21.6796,428,51883,184,-9999,-9999,-9999,0.0995962,-9999.0,0.0996773,0.0852897,32.647232,32.647747,12.918221,12.917102,0.402605,-9999.0,10.6843,10.9277,0.0439534,0.0471527
587724233179660360,587724233179660416,s,s,,2,16.9833,15.641,14.8993,14.4765,14.1389,17.6705,16.5905,15.9428,15.5149,15.1495,0.0164198,0.00319715,0.00282219,0.00288705,0.00680638,0.0242424,0.00516619,0.0046238,0.00478305,0.0127622,-21.5614,-22.8387,-23.4104,-23.7122,-23.9569,-21.2276,-22.3155,-22.7933,-23.0701,-23.3137,424,51893,634,425,51884,424,0.0450504,0.0456399,0.125468,0.150024,22.166136,22.168034,14.764936,14.768296,0.720236,0.887448,11.1078,10.5188,0.0335039,0.0263432
587724233181429881,587724233181429888,s,e,,1,18.7012,17.2613,16.5677,16.1265,15.942,18.2744,16.317,15.432,15.0148,14.6541,0.0516629,0.00809986,0.00708792,0.00849902,0.0267594,0.0274523,0.00354528,0.00292352,0.00298949,0.00651047,-18.6393,-19.9463,-20.5328,-20.8707,-20.9952,-17.9903,-19.8511,-20.5982,-20.9631,-21.3006,429,51820,381,-9999,-9999,-9999,0.0429289,-9999.0,0.0750745,0.0475387,26.307619,26.313183,14.426249,14.430285,0.692351,-9999.0,9.97952,10.7264,0.0421192,0.041616
587724233712336969,587724233712337024,s,su,,2,17.8488,16.5627,15.9987,15.6893,15.161,18.2458,16.888,15.7655,15.49,19.8011,0.0216742,0.00431322,0.00384295,0.00447627,0.00834072,0.0798014,0.0146842,0.00680976,0.00928426,1.19544,-18.5249,-19.638,-20.1359,-20.3422,-20.7652,-11.2486,-12.5129,-13.5669,-13.7991,-9.44491,420,51871,387,-9999,-9999,-9999,0.0764433,-9999.0,0.0485258,0.00225458,12.271001,12.271989,15.551515,15.554722,0.418158,-9999.0,10.6919,9.30894,0.0373436,0.092598
587724233715023967,587724233715024000,s,s,,2,18.2305,16.9824,16.3926,16.0055,15.7606,20.0483,18.8204,18.0704,17.6476,17.2001,0.0266835,0.00493494,0.00447514,0.00505033,0.0116332,0.0963491,0.0162159,0.0129923,0.0150029,0.0325102,-19.6428,-20.7433,-21.233,-21.4635,-21.5823,-18.7346,-19.8722,-20.4202,-20.6992,-21.0278,423,51821,410,-9999,-9999,-9999,0.0602261,-9999.0,0.0918604,0.130948,18.534632,18.533209,15.403145,15.400667,0.436773,-9999.0,10.3827,10.0251,0.0405655,0.0313508
587724233717711001,587724233717710976,s,s,,2,18.4342,17.6204,17.4815,17.291,17.1421,19.9856,18.767,18.4958,18.4641,18.6234,0.0266486,0.00764611,0.00928274,0.012267,0.0320513,0.0914643,0.0137014,0.0146919,0.0225344,0.086981,-9.02177,-9.76526,-9.85332,-10.01,-10.1292,-8.94442,-10.0896,-10.3105,-10.3073,-10.1185,426,51882,535,-9999,-9999,-9999,0.0448441,-9999.0,9.17451E-4,0.00180495,24.840654,24.841457,14.988164,14.987691,0.431799,-9999.0,9.16852,8.58967,0.0381199,0.0862224
587724234249470137,587724234249470080,e,s,,2,18.8082,16.8248,15.832,15.3689,15.0054,19.6267,18.4283,17.7456,17.3824,17.3064,0.0363238,0.00419838,0.00321425,0.00327462,0.00606992,0.0637645,0.0103665,0.00892194,0.0103958,0.0327669,-19.298,-21.1111,-21.8502,-22.2354,-22.5471,-3.78323,-4.89396,-5.50971,-5.83017,-5.86711,420,51871,402,-9999,-9999,-9999,0.0620447,-9999.0,0.0939106,1.37681E-4,12.865309,12.867684,16.07865,16.078951,0.467429,-9999.0,11.0813,9.77566,0.0408972,0.0485373
587724234255302767,587724234255302784,s,s,,2,18.6835,17.9845,17.8064,17.4562,17.5213,20.256,18.7458,18.1261,17.7394,17.5738,0.0306893,0.00797699,0.00965019,0.0112723,0.0389169,0.0888675,0.0113424,0.010039,0.0114857,0.0323637,-17.101,-17.6244,-17.8047,-18.0231,-17.9449,-16.4994,-17.8655,-18.4157,-18.7049,-18.7915,429,51820,404,-9999,-9999,-9999,0.0877217,-9999.0,0.0391819,0.0591919,26.591686,26.591097,15.164806,15.166065,0.679595,-9999.0,9.80215,9.84332,0.0359486,0.0637942
587724234257989856,587724234257989888,s,s,,1,19.0728,17.8085,17.3618,17.062,16.9913,20.4115,19.3821,18.8343,18.4954,18.2797,0.0896319,0.0128349,0.0138839,0.0181496,0.0620339,0.12875,0.0223555,0.0220006,0.0277967,0.0807408,-16.85,-17.8752,-18.2629,-18.4099,-18.4206,-18.8211,-19.8007,-20.179,-20.2773,-20.4511,428,51883,447,-9999,-9999,-9999,0.0375485,-9999.0,0.0370602,0.159737,32.87254,32.870239,14.467672,14.471127,0.465136,-9999.0,9.39456,9.07605,0.042447,0.0331928
587724240157999176,587724240157999232,s,s,,3,17.5229,16.7151,16.3811,16.1317,16.1708,18.7951,17.6486,17.3002,16.8433,16.6567,0.0153911,0.00471102,0.00451089,0.00507299,0.0150121,0.0329051,0.00708384,0.00683726,0.00678725,0.0173635,-16.7992,-17.4577,-17.7493,-17.9197,-17.8479,-18.7398,-19.6989,-20.0094,-20.2602,-20.4295,461,51910,46,-9999,-9999,-9999,0.0706369,-9999.0,0.0201085,0.0809122,53.581093,53.580261,-7.5880713,-7.5878024,0.561402,-9999.0,10.2165,9.99417,0.0345057,0.050894
587724240692838461,587724240692838400,s,s,,2,17.9488,17.4125,17.42,17.24,17.1854,18.0502,17.1132,16.8675,16.568,16.4503,0.0180073,0.00514422,0.00638588,0.00741052,0.0231124,0.0334042,0.00630961,0.00706052,0.00780105,0.0238952,-25.336,-26.4942,-26.8872,-26.6446,-26.2545,-17.7617,-18.4831,-18.6944,-18.8479,-18.9305,459,51924,109,-9999,-9999,-9999,0.061226,-9999.0,0.998327,0.0368805,48.815063,48.815769,-7.7664371,-7.7702017,0.434073,-9999.0,9.38107,9.89018,0.0332398,0.0423819
587724240694870279,587724240694870272,s,s,,2,19.1561,17.8881,17.3722,17.0407,16.8395,19.4393,18.2527,17.6714,17.308,17.074,0.0532916,0.00727654,0.00711374,0.00768818,0.0217658,0.0718263,0.00962908,0.00916201,0.00977881,0.0271135,-17.1678,-18.2712,-18.7512,-18.9742,-19.0785,-18.5514,-19.6282,-20.1183,-20.3306,-20.4476,461,51910,73,-9999,-9999,-9999,0.0781867,-9999.0,0.0490688,0.100435,53.52906,53.531006,-7.1814766,-7.1826153,0.720723,-9999.0,10.0209,10.0749,0.0520348,0.0414661
587724240698998933,587724240698998912,s,su,,2,20.4708,18.1655,17.056,16.4309,15.8999,20.1263,18.3303,17.541,17.0919,16.8809,0.193092,0.0104682,0.00651219,0.00570461,0.011379,0.116688,0.0104159,0.00798812,0.0076982,0.0210673,-19.3128,-21.3537,-21.9902,-22.4756,-22.9313,-17.1492,-18.7624,-19.4,-19.7365,-19.888,465,51910,53,-9999,-9999,-9999,0.0646702,-9999.0,0.157525,0.0672744,62.846046,62.845097,-5.9125528,-5.9120049,0.442977,-9999.0,10.905,10.1462,0.050995,0.0399945
587724241232068792,587724241232068736,s,su,,3,18.2058,16.508,15.565,15.0394,14.6472,19.4193,19.6303,18.7225,18.1065,18.1313,0.0386113,0.00489903,0.00366426,0.00360659,0.007902,0.126654,0.0646291,0.0470396,0.0530213,0.163119,-20.8252,-22.4044,-23.0379,-23.4616,-23.7964,-22.4744,-23.0856,-23.6168,-23.8983,-23.6819,461,51910,622,-9999,-9999,-9999,0.0778083,-9999.0,0.139453,0.561392,54.154167,54.153469,-6.7583008,-6.7574382,0.557395,-9999.0,11.3002,9.32487,0.0446626,0.0755423
587724241765793904,587724241765793920,s,su,,2,19.6967,17.7383,16.7078,16.2176,15.8491,20.8466,19.3609,18.5901,18.2012,17.8285,0.0764249,0.00706874,0.00507079,0.00502001,0.0124909,0.164956,0.0196755,0.0166214,0.0178318,0.0518892,-19.2179,-20.9795,-21.6864,-22.0575,-22.3397,-7.04273,-8.40407,-9.07937,-9.40794,-9.72586,458,51929,624,-9999,-9999,-9999,0.0881327,-9999.0,0.121481,0.00101596,46.992294,46.992954,-7.0657587,-7.0643072,0.505789,-9999.0,11.0103,9.97406,0.0496026,0.042127
587724241771364374,587724241771364352,e,e,,2,18.2382,16.2412,15.3056,14.8021,14.4665,17.3467,16.298,15.5626,14.7267,14.7593,0.0284997,0.00352696,0.00282093,0.00277253,0.00544769,0.0122711,0.00351377,0.00298293,0.0124907,0.00532333,-19.1393,-20.9172,-21.6203,-22.0115,-22.281,-22.4241,-23.4646,-23.9048,-24.5116,-24.3169,464,51908,484,-9999,-9999,-9999,0.0651924,-9999.0,0.0642762,0.184614,59.582653,59.583714,-5.5388727,-5.535151,0.723742,-9999.0,11.2826,11.1659,0.0509671,0.0780014
587724242834948219,587724242834948224,e,s,,2,20.0856,18.1445,17.277,16.8118,16.4536,21.1593,19.8598,18.9189,18.4226,18.3452,0.105991,0.00879474,0.00656289,0.00713298,0.0156538,0.2504,0.0303023,0.0214117,0.0237988,0.073315,-16.6575,-18.4969,-19.2123,-19.6255,-19.9671,-18.8388,-20.2582,-20.8322,-21.1614,-21.1386,454,51908,405,-9999,-9999,-9999,0.0926284,-9999.0,0.0585756,0.220166,36.386028,36.387264,-7.4237428,-7.4248233,0.670992,-9999.0,10.5452,9.88079,0.0763365,0.0459237
587724648181858487,587724648181858432,s,su,,2,18.955,17.8671,17.2931,16.8652,16.7704,19.8976,18.5689,17.877,17.4373,17.2198,0.0482151,0.0101405,0.00850676,0.0091218,0.027857,0.074971,0.0135464,0.0100457,0.0104627,0.0277045,-19.7614,-20.8745,-21.3221,-21.598,-21.5908,-18.4905,-19.773,-20.3205,-20.6495,-20.7838,329,52056,214,-9999,-9999,-9999,0.0915942,-9999.0,0.145947,0.122123,176.73772,176.73735,-3.3664041,-3.3647213,0.655645,-9999.0,10.367,10.2246,0.0383664,0.0373162
587724648182775967,587724648182775936,s,s,,2,19.3649,17.937,17.3536,16.9791,16.8598,19.5329,18.7111,18.2748,18.0,17.8664,0.0428098,0.00767149,0.00642481,0.00683805,0.0179704,0.0476254,0.0128881,0.0118182,0.0141279,0.0413603,-17.185,-18.4933,-19.0356,-19.3258,-19.371,-18.9108,-19.6985,-20.0821,-20.1514,-20.3023,330,52370,60,-9999,-9999,-9999,0.0983007,-9999.0,0.0567398,0.131775,178.85504,178.8559,-3.4505806,-3.4495299,0.529359,-9999.0,10.2345,9.89549,0.0583596,0.0334056
587724648189919295,587724648189919232,s,su,,2,18.4498,17.6085,17.4195,17.1245,17.2227,18.5011,17.4899,17.1741,17.0149,16.9965,0.0284953,0.00774681,0.00903131,0.0110043,0.0403474,0.0164552,0.00487321,0.00477475,0.00549274,0.0134414,-17.0108,-17.7079,-17.9134,-18.1007,-17.9966,-10.1692,-11.1352,-11.4218,-11.5596,-11.561,338,51694,58,-9999,-9999,-9999,0.0880841,-9999.0,0.0354565,0.0016812,195.19083,195.19002,-3.4837589,-3.485733,0.541439,-9999.0,9.92864,10.0625,0.0374407,0.0354744
587724648717615343,587724648717615360,s,s,,2,20.1831,18.4373,17.5088,16.9285,16.5003,18.8887,17.9741,17.4735,17.0188,16.8806,0.110009,0.01086,0.00791209,0.00704865,0.0151177,0.0335052,0.00738534,0.00703081,0.00677783,0.0177591,-18.9197,-20.5412,-21.1416,-21.623,-21.9989,-19.9042,-20.8353,-21.219,-21.4918,-21.5626,327,52294,102,-9999,-9999,-9999,0.0999853,-9999.0,0.142786,0.149403,174.16061,174.16104,-3.0218005,-3.0228958,0.603474,-9999.0,10.6821,10.5037,0.054409,0.0310765
587724648718270606,587724648718270592,s,s,,2,18.84,17.6956,17.294,16.9242,16.746,19.0661,17.8411,17.3081,16.8945,16.6392,0.0320056,0.00685144,0.00743357,0.00866016,0.0207314,0.0389272,0.00685484,0.00642002,0.00659452,0.0162158,-18.6169,-19.6374,-20.0208,-20.2259,-20.3656,-18.8805,-20.036,-20.4912,-20.7747,-20.9226,328,52282,143,329,52056,320,0.0554565,0.0553744,0.0845006,0.103616,175.64406,175.64444,-3.0928993,-3.0911031,0.485134,0.53304,9.80984,10.0081,0.0501932,0.0432745
587724648722333923,587724648722333952,s,e,,2,19.2897,17.6503,16.8061,16.3622,16.0587,20.3375,18.2858,17.2714,16.7546,16.3733,0.081833,0.00862715,0.00689763,0.00692963,0.0174293,0.0975799,0.00825375,0.00589648,0.00551714,0.0116463,-19.1091,-20.6488,-21.2903,-21.6402,-21.8898,-18.7261,-20.6285,-21.3059,-21.7291,-22.0575,333,52313,155,-9999,-9999,-9999,0.091885,-9999.0,0.114867,0.1383,185.0231,185.02199,-2.9370766,-2.9380724,0.706727,-9999.0,10.764,10.6722,0.0378267,0.0727548
587724648725348479,587724648725348480,s,s,,2,19.4159,17.6435,16.8126,16.2045,15.8111,19.2063,17.7433,16.9494,16.5573,16.2123,0.0704868,0.00685365,0.00558701,0.00518687,0.0117072,0.116233,0.0131046,0.0107038,0.0119021,0.0320033,-19.5902,-21.2804,-21.8252,-22.3342,-22.6766,-18.9993,-20.3804,-21.0139,-21.3119,-21.6027,337,51997,315,-9999,-9999,-9999,0.0891938,-9999.0,0.143733,0.110139,191.8757,191.87325,-3.0208604,-3.0200243,0.760107,-9999.0,10.7931,10.666,0.0526307,0.0387239
587724648727249083,587724648727249024,s,s,,3,20.4425,18.631,17.5992,17.1856,16.7704,20.3541,18.7831,18.0515,17.6702,17.66,0.0941741,0.00985121,0.00665501,0.00660354,0.0144621,0.100883,0.0119647,0.00982955,0.010357,0.0356711,-18.0143,-19.6915,-20.4552,-20.8078,-21.1788,-16.3652,-17.8306,-18.488,-18.7972,-18.7798,339,51692,172,-9999,-9999,-9999,0.0819818,-9999.0,0.11381,0.0607016,196.25174,196.25249,-2.8943927,-2.8948848,0.510727,-9999.0,10.5045,9.88255,0.0485906,0.0739942
587724648727576674,587724648727576704,s,s,,2,19.4002,18.0564,17.3069,16.7629,16.4308,18.6046,17.4543,16.7238,16.2578,16.033,0.0577228,0.00836453,0.00691805,0.00657182,0.0154429,0.045251,0.00751363,0.0064172,0.00652885,0.0173807,-19.4538,-20.7625,-21.295,-21.7324,-21.9996,-20.7707,-22.027,-22.5214,-22.8389,-22.9577,340,51990,308,339,51692,61,0.0952724,0.0952286,0.143459,0.186561,196.97263,196.97029,-3.0167689,-3.0159435,0.571145,0.515786,10.7746,10.9936,0.0372682,0.0322376
587724649259401379,587724649259401344,s,s,,2,19.1366,17.6691,16.8698,16.4786,16.1765,19.6379,18.5894,18.0928,17.7464,17.6404,0.0538814,0.00746482,0.00604955,0.00654131,0.0181248,0.0655719,0.0129461,0.0131598,0.0150088,0.0530002,-18.9725,-20.3511,-20.9957,-21.2929,-21.5419,-18.5183,-19.5008,-19.937,-20.1122,-20.1576,333,52313,74,-9999,-9999,-9999,0.0716606,-9999.0,0.105496,0.114016,185.38481,185.38362,-2.6115885,-2.6135654,0.48438,-9999.0,10.5152,9.69029,0.0346986,0.0399707
587724649262350454,587724649262350464,s,s,,2,18.9594,17.6528,16.9035,16.4477,16.2414,21.8187,18.8555,17.9917,17.5436,17.2914,0.0367911,0.00680325,0.00562902,0.00576284,0.015483,0.255224,0.0110665,0.00831938,0.00853729,0.0231605,-20.0038,-21.3093,-21.8535,-22.1878,-22.2981,-14.9552,-17.8302,-18.551,-18.9543,-19.1974,336,51999,112,-9999,-9999,-9999,0.087817,-9999.0,0.152248,0.0608243,192.09142,192.09154,-2.6474011,-2.648649,0.741736,-9999.0,10.7331,10.3993,0.0319483,0.128657
587724650329473086,587724650329473024,s,s,,2,17.1306,16.4349,16.2154,16.1343,16.0326,18.0716,17.7225,17.6652,17.9391,17.7998,0.00927476,0.00331781,0.00345875,0.00428413,0.0100208,0.0253156,0.00870343,0.0114304,0.0232415,0.0644512,-9.4184,-10.0843,-10.283,-10.3498,-10.4394,-24.9069,-25.9542,-26.4758,-25.8217,-25.5537,329,52056,529,-9999,-9999,-9999,0.0130202,-9999.0,6.47715E-4,0.999742,177.07578,177.07639,-1.6399317,-1.641891,0.495615,-9999.0,8.44871,8.0,0.0330971,0.129099
587724650867130596,587724650867130624,s,s,,2,19.0512,17.5548,16.8064,16.3535,16.017,18.9997,17.541,16.7069,16.2937,15.9726,0.0431966,0.00622463,0.00521291,0.00531848,0.0116572,0.0415958,0.00583638,0.00463709,0.00494685,0.0110906,-19.1639,-20.5783,-21.1662,-21.5238,-21.8048,-19.7198,-21.1179,-21.7414,-22.0515,-22.3081,330,52370,569,-9999,-9999,-9999,0.0820518,-9999.0,0.110484,0.133902,178.89264,178.89392,-1.3545295,-1.3585773,0.924085,-9999.0,10.6287,10.7683,0.0420472,0.0327076
587724650872111259,587724650872111232,eu,eu,,2,18.7954,17.0581,16.2797,15.8708,15.6031,18.8786,17.4809,16.4438,15.992,15.6237,0.0479124,0.00550182,0.00457832,0.00489415,0.0117598,0.0448271,0.00648222,0.00451541,0.00473589,0.0105796,-17.8396,-19.4748,-20.1489,-20.4969,-20.7499,-20.8369,-22.2313,-22.8947,-23.2147,-23.5214,335,52000,602,336,51999,326,0.063689,0.0648605,0.0575347,0.188141,190.26378,190.26515,-1.284904,-1.2860463,0.653392,0.657463,10.6433,10.8854,0.0382684,0.0370827
587724650875322575,587724650875322624,s,s,,2,18.666,16.9573,16.0594,15.6208,15.2855,19.7099,17.9557,17.0691,16.6575,16.3371,0.0292864,0.00414104,0.00335726,0.00345336,0.00670712,0.0764458,0.0082295,0.00637202,0.00687794,0.016189,-19.7271,-21.3405,-22.0188,-22.3808,-22.6722,-18.0615,-19.7151,-20.4246,-20.775,-21.0696,340,51691,380,-9999,-9999,-9999,0.0849663,-9999.0,0.115322,0.0909523,197.58627,197.58618,-1.3213311,-1.3237244,0.522495,-9999.0,11.0051,10.6188,0.0434654,0.0414316
587724650876305550,587724650876305536,eu,eu,,2,19.5378,17.5805,16.6351,16.2471,15.8658,19.5528,17.6915,16.7296,16.2726,15.9712,0.0630168,0.0062826,0.00470855,0.005163,0.0108996,0.0538719,0.00615992,0.00458386,0.00475558,0.0103307,-18.0148,-19.8634,-20.6225,-20.9623,-21.3256,-19.1105,-20.8678,-21.568,-21.9455,-22.1997,341,51690,376,-9999,-9999,-9999,0.0815702,-9999.0,0.082485,0.125666,199.72223,199.7198,-1.2117797,-1.2113061,0.483322,-9999.0,10.7709,10.8091,0.0543613,0.0501896
587725039015297179,587725039015297152,s,s,,2,17.8777,16.1841,15.3134,14.8468,14.486,17.636,15.946,15.1173,14.6216,14.3776,0.0264209,0.00426236,0.0031022,0.0030852,0.00568174,0.0214758,0.0036758,0.00284586,0.00276512,0.00521416,-20.5341,-22.1157,-22.7628,-23.1421,-23.451,-19.9767,-21.5492,-22.208,-22.632,-22.8475,327,52294,212,-9999,-9999,-9999,0.0518196,-9999.0,0.113481,0.0834736,173.49773,173.49426,-3.6064026,-3.605031,0.960665,-9999.0,10.9,10.9306,0.0478335,0.044511
587725039016345696,587725039016345728,s,s,,2,19.7507,18.071,17.4041,17.0721,16.9044,19.8479,18.5948,17.7778,17.3152,17.0558,0.0591506,0.00770757,0.00615562,0.00630742,0.0156479,0.0860288,0.0143215,0.00987788,0.0094995,0.02384,-13.5272,-15.1517,-15.7843,-16.0964,-16.2472,-19.5677,-20.8915,-21.443,-21.7689,-21.9404,328,52282,45,-9999,-9999,-9999,0.0796814,-9999.0,0.013867,0.183644,175.877,175.87811,-3.5993266,-3.5997615,0.61304,-9999.0,10.0729,10.4555,0.0579592,0.0350324
587725039017459859,587725039017459840,s,s,,3,18.8969,17.5787,16.9058,16.5213,16.2916,21.6695,19.4254,18.5678,18.014,17.7058,0.0408972,0.00722761,0.0055142,0.00586763,0.0146139,0.311093,0.023277,0.0144229,0.0134418,0.0327832,-19.1958,-20.4471,-21.0066,-21.2766,-21.4111,-17.2068,-19.3597,-19.9444,-20.4045,-20.661,330,52370,123,-9999,-9999,-9999,0.0947256,-9999.0,0.108143,0.136555,178.37515,178.37419,-3.7144365,-3.7153592,0.636129,-9999.0,10.4978,10.2326,0.0433987,0.0495068
587725039027290345,587725039027290368,su,s,,2,19.4343,17.4435,16.4848,16.0476,15.7673,19.0976,17.746,16.7919,16.319,15.997,0.0516297,0.00620545,0.00422252,0.00424957,0.00867642,0.0477619,0.00872044,0.00558023,0.00561976,0.0121544,-18.2473,-20.109,-20.8604,-21.2423,-21.4959,-20.5566,-21.9326,-22.5512,-22.8828,-23.1277,341,51690,50,-9999,-9999,-9999,0.0850676,-9999.0,0.0843451,0.188188,200.92743,200.92793,-3.4699368,-3.4682553,0.577396,-9999.0,11.0394,11.042,0.053531,0.0367818
587725039560818825,587725039560818816,s,s,,2,20.4641,18.4082,17.6021,17.1206,16.7512,18.0925,16.6615,15.9371,15.5353,15.272,0.0781353,0.00743535,0.00594406,0.00554398,0.0109128,0.0333518,0.00486543,0.00386481,0.00399323,0.00946103,-15.9444,-17.9314,-18.6157,-19.0594,-19.423,-19.8871,-21.2428,-21.8408,-22.1482,-22.3531,337,51997,92,-9999,-9999,-9999,0.0863434,-9999.0,0.0532357,0.102763,193.22466,193.22639,-3.3030896,-3.3033886,0.729598,-9999.0,10.4046,10.9368,0.0679775,0.0460237
587725039560884369,587725039560884352,s,s,,2,17.9309,16.8601,16.4203,16.0657,15.9494,18.5704,17.247,16.6612,16.3259,16.2187,0.0180448,0.00404349,0.00384603,0.00394533,0.00960394,0.0426129,0.00627408,0.00628884,0.00599796,0.0175768,-19.8395,-20.8199,-21.2351,-21.4228,-21.5035,-9.16431,-10.4584,-11.0228,-11.3448,-11.439,338,51694,291,337,51997,94,0.0844957,0.0851947,0.0984445,0.00111847,193.3149,193.31665,-3.1750703,-3.1768064,0.47738,0.457435,10.4423,10.4341,0.0424301,0.0490767
587725039561998565,587725039561998592,s,s,,2,19.0062,17.3381,16.5172,16.0732,15.8109,20.2785,17.8449,16.7614,16.2579,15.9177,0.0349493,0.00496739,0.00399456,0.00393416,0.00743773,0.12169,0.00739586,0.00483634,0.0046011,0.0092556,-18.4527,-20.0195,-20.6962,-21.0726,-21.3138,-18.9496,-21.2152,-21.9294,-22.3401,-22.6356,339,51692,189,-9999,-9999,-9999,0.0776222,-9999.0,0.0806691,0.145765,195.978,195.97743,-3.1088586,-3.1072791,0.694954,-9999.0,10.8045,10.9031,0.0347998,0.0556482
587725039562129567,587725039562129536,s,s,,2,18.3146,17.2709,16.8444,16.4551,16.3727,17.454,16.4171,15.9576,15.5362,15.4227,0.031138,0.00576919,0.00566944,0.00595845,0.0171967,0.0167635,0.00370868,0.00352399,0.00351358,0.00855388,-19.9413,-20.9211,-21.2951,-21.4909,-21.5552,-20.8106,-21.7907,-22.1849,-22.4285,-22.4887,339,51692,95,-9999,-9999,-9999,0.0758838,-9999.0,0.119446,0.119432,196.23059,196.23157,-3.2877691,-3.2851112,0.66095,-9999.0,10.2953,10.7198,0.040328,0.039021
587725040089890968,587725040089890944,e,su,,2,18.3493,16.4089,15.5181,15.0535,14.7477,18.6105,16.6401,15.7358,15.331,14.9595,0.0306779,0.00382137,0.00295524,0.00292151,0.00582381,0.0434217,0.00466333,0.00346215,0.00355416,0.00750143,-18.8738,-20.7173,-21.4421,-21.8644,-22.1604,-18.4883,-20.3664,-21.1137,-21.4761,-21.8393,328,52282,169,329,52056,319,0.0545864,0.0538705,0.0731389,0.0697999,175.43689,175.43887,-2.741298,-2.7415783,0.660891,0.683652,10.8718,10.7959,0.0526073,0.0475883
587725040091267185,587725040091267200,eu,eu,,3,18.8389,17.0733,16.2107,15.8188,15.4643,19.9244,17.9493,16.9579,16.4823,16.3638,0.0380234,0.00496366,0.00379777,0.00390295,0.00816861,0.095238,0.00887784,0.00584455,0.00574459,0.0161635,-17.0551,-18.769,-19.5321,-19.8932,-20.2409,-19.5141,-21.4723,-22.1347,-22.4962,-22.5616,330,52370,148,-9999,-9999,-9999,0.0904329,-9999.0,0.04341,0.173361,178.49574,178.49681,-2.7920098,-2.7925065,0.673788,-9999.0,10.9902,10.7951,0.0445958,0.0694518
587725040095527132,587725040095527168,s,s,,2,18.9516,18.0576,17.7393,17.4008,17.3032,20.3892,19.3164,19.0629,18.7386,18.9534,0.0299148,0.00712313,0.00767459,0.0084397,0.0276292,0.0953482,0.0182268,0.0202859,0.0231485,0.108478,-17.8134,-18.5271,-18.8585,-19.0179,-19.137,-15.6248,-16.5295,-16.8005,-16.9861,-16.77,334,51993,34,-9999,-9999,-9999,0.0801571,-9999.0,0.0612458,0.0443802,188.30359,188.30496,-2.7699702,-2.7693777,0.676865,-9999.0,9.86576,9.12582,0.0383215,0.0416457
