objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas
588016840167653782,117.46348,18.828979,3.2912812,0.53687543,0.70837703,0.41141462,0.22025445,4
588016840708325582,124.69828,24.537426,6.5228234,1.2235085,1.8388686,0.43859136,0.50234819,6
588016840710029448,128.06511,26.763582,7.8832936,0.35744288,1.8887329,0.47378197,0.34864389,3
588016840711405679,131.08579,28.557366,11.55738,2.2187064,1.9319815,1.0965971,0.58466036,3
588016840712323152,133.1146,29.668659,5.9131055,0.48303433,1.2852681,0.7062884,0.48200939,3
588016840713306269,135.35194,30.698907,6.3342644,1.9537989,1.4348707,0.56155885,0.33331012,3
588016878291124448,128.25084,26.01403,9.1885416,0.55873533,1.0528737,0.31912904,0.47659693,4
588016878291189937,128.49456,26.10679,9.1808472,1.4352963,2.3595428,2.0629958,0.33489748,4
588016878292566213,131.34763,27.82274,11.006598,0.37856114,2.1851151,0.98958111,0.74192268,3
588016878823276755,118.56855,20.026756,19.78297,2.874119,3.2532746,0.17921466,0.69331751,3
588016878824063265,120.11882,21.136259,7.1590037,0.90472505,1.6408281,0.81763296,0.41077975,3
588016878830223388,132.75024,29.18189,9.0202132,2.5041405,1.9065269,0.86692824,0.46993388,5
588016879363883085,125.60326,25.509075,10.282068,2.2862785,2.923327,1.0178073,0.33985548,5
588016879364669755,127.37409,26.549949,16.175326,2.1507701,3.3849677,0.68209755,0.40082929,4
588016879368339470,135.2503,31.090681,11.009063,2.0624077,3.6224823,2.3312462,0.73821166,4
588016879904948349,134.58129,31.122087,9.2278975,2.0585315,3.4136479,1.2024877,0.5927754,4
588016890635288641,146.84559,34.783718,5.3737349,0.89134439,0.98763403,0.27432815,0.31892725,6
588016891169276115,139.64625,32.270014,10.263038,1.1473676,1.5002054,0.57497578,0.66906647,5
588016891173011521,148.96895,35.965614,15.808469,3.013099,3.6366077,2.9547547,0.50065364,5
588016891173208307,149.42773,36.217141,16.34233,2.5007369,2.6180737,1.5367222,0.69828721,4
588016891177140229,160.0024,39.122225,10.380796,2.9039357,2.8126134,0.94108996,0.48999948,4
588016891708899331,146.05436,35.422069,9.1695306,2.0085767,3.7647683,1.9703483,0.54879479,5
588016891710079037,149.15761,36.602856,12.980972,0.76421996,3.6576778,1.714865,0.53451416,3
588016892243869771,141.22925,33.736602,15.698485,1.824383,3.2609313,0.82001218,0.61612817,4
588016892247998619,151.75131,37.898089,17.634438,2.3192722,4.3767199,3.7826582,0.50318159,4
588016892250685482,159.28105,39.777506,9.2825126,1.3891834,2.9352765,0.82430919,0.39747342,5
588016892251144363,160.47596,40.133932,9.1958217,3.8175659,2.8429502,0.56053529,0.44673988,3
588016892782706769,145.94218,36.179366,7.7588578,1.0984832,1.8173293,0.12980415,0.34546524,5
588016892785524828,153.39216,38.843205,8.1658583,0.80158596,1.8802849,1.2601913,0.57185908,6
588017109683601458,178.42406,46.211727,7.9326868,1.5055958,1.7736959,0.72004706,0.54578336,5
588017109689237629,196.95365,45.706912,6.6127029,0.8585478,1.8478185,0.66559146,0.40353676,3
588017111288184862,158.80484,44.593786,6.4529186,1.2722132,0.80669002,0.19281819,0.39054271,3
588017111288512695,159.87576,44.696561,11.555226,1.5910863,2.4730233,0.45000284,0.51384376,3
588017111290544283,166.08051,46.117352,13.353309,1.7097653,3.5375512,0.91253987,0.45770867,6
588017111290675353,166.65567,46.038797,6.0846366,1.1764649,1.8890362,0.7954985,0.55942045,5
588017111299260431,195.23153,47.222093,13.924367,2.1922767,1.8739065,0.7142858,0.50970198,4
588017111824269421,156.15802,44.377043,7.0975648,0.5339096,1.5303562,0.50123492,0.42179397,3
588017111826956425,164.6389,46.268016,14.655982,1.8869962,2.9127457,0.63429127,0.52995466,4
588017111828856875,170.7555,47.052412,9.186856,1.2483341,1.7629142,0.33463636,0.74132391,4
588017111829184685,171.89788,47.379479,6.0687412,0.78950792,1.1089639,0.33629136,0.31455919,5
588017111836786784,197.53497,47.441041,3.2061291,0.59337604,0.81135146,0.74583558,0.33318445,3
588017112366186564,172.27598,47.683462,7.8519307,0.40119658,1.755619,0.77243396,0.4774248,5
588017112366252055,172.27795,47.699404,7.3751116,0.44845452,1.5785937,0.66150752,0.47182763,3
588017112370511984,186.98763,48.403489,6.9490809,0.79674245,2.1729513,0.40396578,0.46184969,4
588017114511704202,198.2233,45.991109,3.6325939,1.2490878,1.3935195,0.1741763,0.31241751,3
588017114521403621,226.49247,38.489864,11.297428,1.0085239,2.363279,0.88665217,0.41567997,6
588017115050606689,204.67861,45.366016,10.601998,2.0110042,3.1956022,0.94231842,0.48127724,5
588017115051196470,206.59759,45.085576,9.8462095,0.94579928,2.9826465,0.89335611,0.55522017,3
588017115586625604,202.20734,46.262391,3.5435773,0.25866006,0.85814348,0.14698167,0.59805746,5
588017116131688457,226.37309,39.944485,9.7193112,1.7132891,2.4011406,0.94506885,0.45269778,4
588017116131688481,226.37506,39.963885,5.1366966,0.67157613,1.2009419,0.29382216,0.4916214,5
588017116659318917,199.06147,47.599322,13.699898,2.4287874,3.0487875,1.8234093,0.54366697,6
588017116666200167,220.17902,42.710768,8.4468037,1.118467,1.9868184,0.43777477,0.46300332,4
588017116668362863,226.15773,40.372068,11.561378,0.96217615,2.4181399,0.46741645,0.3778465,5
588017564944433327,165.19981,10.728148,11.735526,0.94590091,3.2532092,1.1710049,0.37763177,5
588017565481304127,165.21597,11.01267,5.3531252,1.2499017,1.2360381,0.43759053,0.32588969,3
588017565489758340,184.97169,11.674465,4.2424392,0.82630749,0.78809214,0.3511372,0.3255976,4
588017566019158103,167.42804,11.704688,7.4875256,1.4992649,2.2302844,1.2646505,0.47444054,3
588017566019223626,167.6915,11.611546,14.927428,2.2655734,2.9615645,0.73585748,0.50286547,5
588017566025842748,183.13469,12.123809,3.4768187,0.52892157,0.72646563,0.33340568,0.24419353,5
588017566028070958,188.30705,12.246999,5.0934099,1.4535687,1.2991435,0.73053101,0.32622284,4
588017566561992807,181.37137,12.571897,3.7706431,1.2501576,1.0433132,0.13663524,0.52445132,5
588017566562189485,181.84124,12.590672,11.676816,0.99970797,2.7848593,1.6561353,0.32279565,4
588017567635472408,180.78626,13.4932,21.226443,2.7552918,4.3132186,1.0827431,0.55540854,4
588017567636258930,182.6744,13.33127,8.4637118,1.934783,1.6254495,0.3820415,0.46714992,5
588017569237631006,190.84051,11.203395,4.0692086,0.87008636,0.94612822,0.15387695,0.5041062,3
588017569240186977,196.79934,11.168137,7.1349164,4.0681048,1.2807046,0.89342541,0.46185053,4
588017569773649966,188.92161,11.667166,17.741378,4.6970775,4.1764565,1.2604927,0.62143762,5
588017569773912076,189.43933,11.816749,7.9958587,1.0943876,1.4397728,0.52446961,0.63362719,5
588017569773977722,189.58631,11.730722,10.611389,1.4194618,2.5591221,1.7513736,0.4556641,3
588017570315239493,199.92257,11.804963,9.937781,0.65397159,4.0880923,1.9420179,0.39827816,3
588017570316157024,202.0198,11.693664,7.2626816,0.8671879,1.8060831,0.70478359,0.7808846,3
588017571390095595,202.63033,12.519512,8.5203883,1.6430807,3.3854934,1.2087932,0.36951326,4
588017571924475992,196.73747,13.21991,5.2928337,0.84036636,0.86473515,0.37948068,0.25527657,4
588017571927228545,203.2092,12.76851,12.636129,1.4692335,2.6418699,0.73049188,0.51933597,5
588017603600056471,153.17887,39.373952,13.913453,2.6804208,2.4873869,0.25460467,0.75727238,3
588017603606872094,173.219,43.514966,11.442309,1.7337161,2.8098424,1.6528812,0.85060432,5
588017603627909293,233.83991,32.216797,7.5285194,4.4194744,2.409668,1.2327137,0.38544786,4
588017604138762362,158.05567,41.192768,12.145344,4.3310967,3.391399,0.97333737,0.52270235,3
588017604139352106,159.78941,41.686674,3.9228068,0.83897223,0.52882031,0.099323303,0.9088665,6
588017604152524884,200.95188,43.301178,10.177435,1.3549715,2.2184252,0.71381062,0.67216896,3
588017604680155256,171.54583,44.152767,8.295034,0.31967609,1.9119565,0.61539374,0.34505452,4
588017604689461340,201.20463,43.677227,7.8825615,0.80277801,2.5721834,1.0421007,0.2963686,4
588017604696408092,221.33766,38.738914,6.9858049,0.88993317,1.120109,0.34328693,0.66650598,4
588017604701454518,233.8094,33.154785,7.6243722,1.9919486,2.100511,1.3401181,0.42823533,4
588017605224628322,195.99661,44.76251,6.461965,0.83854625,1.9074156,0.83689272,0.30871261,4
588017605225545759,198.80779,44.407353,6.3497849,0.78906821,1.8896792,0.93800868,0.41355937,4
588017605758550042,186.39419,45.68523,2.8003522,1.2275183,0.320112,0.12024836,0.6466838,5
588017605759402010,189.21324,45.651163,7.0386956,0.66018412,2.0579742,0.58608162,0.375658,5
588017605761040474,194.59542,45.27278,3.7165972,2.7860676,1.1310671,0.98069117,0.19948781,3
588017605761237082,195.16307,45.340724,7.3463441,0.92551699,1.5981749,0.60888068,0.41565783,4
588017606286573571,158.25142,42.928419,11.635305,3.5148762,3.8749549,1.9628282,0.40956078,4
588017606288277639,163.53696,44.134953,9.4855624,3.2774762,3.6094169,2.6487752,0.59074939,3
588017606298566816,196.76264,45.523258,16.606588,0.7509682,2.3509745,0.33770729,0.62431774,3
588017606298697802,197.18622,45.497843,3.8251502,1.1347228,0.84836251,0.83046352,0.35159019,3
588017606298959883,197.98482,45.437416,20.684936,3.4280563,3.7768617,0.93235012,0.57505099,5
588017625081643132,184.92586,43.869713,6.866284,0.90380649,1.4383384,0.57166708,0.30653936,3
588017625087737918,203.95618,42.166493,9.3319962,1.7617102,3.4199829,2.8543701,0.35518012,3
588017625089835118,210.22755,40.988609,4.0555347,0.55900884,0.69036093,0.23162561,0.32121904,5
588017625608224817,153.75651,39.663536,8.9705441,0.90406565,2.3030434,0.89760766,0.63638071,4
588017625611763728,163.888,42.299945,4.9391682,0.41187502,1.7504676,0.77835992,0.22269358,3
588017625612615815,166.54268,42.779767,9.956416,0.96104998,2.0165301,0.70765137,0.80125753,3
588017625620349028,190.91197,44.094437,6.3736605,0.92241074,2.0496709,0.84787641,0.30820069,5
588017625625002023,205.25104,42.431425,11.811563,1.445079,2.0968106,0.99622422,0.58159809,5
588017625628540962,215.46915,39.979096,9.7436432,0.97809458,2.2720385,0.59830516,0.5164395,5
588017625632604420,226.25133,36.026761,9.9499177,3.2335275,2.1749468,0.41633053,0.35613822,4
588017626151977134,174.12481,44.135351,14.951465,0.39041405,2.6154113,0.78720072,0.51142827,3
588017626153549920,179.08924,44.531999,7.8761428,0.54666621,1.7125001,0.53274813,0.46757075,4
588017626159317209,197.60545,43.989289,7.5744921,2.7943254,1.1699352,0.38398248,0.43168625,5
588017626160300118,200.60474,43.547698,8.4233177,1.3337987,1.6549924,0.58744042,0.40797866,4
588017626162266186,206.70989,42.651312,4.4531429,0.35383243,1.0530764,0.55318773,0.27702157,4
588017626685636741,164.02882,43.156488,5.264698,2.6060799,1.7415833,0.96208897,0.39082764,4
588017626709557356,234.58844,33.184768,5.1033972,0.10707872,1.0094019,0.20185914,0.45683941,4
588017627219886299,156.15692,41.701166,9.7628318,0.78075992,1.8410083,0.60755655,0.57289386,3
588017627221852253,162.00435,43.186554,5.231775,1.1293137,1.0404754,0.8660475,0.21710343,3
588017627226570877,176.74787,45.224804,8.7984101,0.90248137,1.5300021,0.26231932,0.5489435,3
588017627230961785,190.91387,45.441083,6.1427191,1.4436582,1.4771835,0.51066504,0.38172793,4
588017627231158434,191.58846,45.286515,3.4707298,0.54944526,1.5584961,0.41558596,0.22658145,5
588017627236073618,207.12127,43.309806,24.237881,3.2191791,4.8847728,2.4963894,0.75642538,5
588017627243085932,226.66343,37.285332,9.9182251,3.9317577,1.9107383,0.54247879,0.28123199,4
588017627761148020,169.18102,44.8621,10.943745,1.1325304,2.6273275,1.2788457,0.41155944,5
588017627766390819,186.29632,45.975991,4.8502375,0.65192769,0.94578093,0.15444988,0.32906613,3
588017627766456427,186.44689,45.909556,3.3252113,1.1156977,0.72913317,0.2184274,0.18272407,5
588017627772157972,204.80794,44.250986,8.4841782,0.43141794,2.1346281,0.5893271,0.39594687,5
588017678229045279,135.79686,10.151976,7.0143588,0.81033035,2.5566388,0.72968737,0.35701837,4
588017702388039685,166.96898,11.011743,13.828733,5.5310504,2.7092053,1.4958648,0.57135864,5
588017702390202378,172.00206,11.158288,15.488891,0.63974278,6.9745121,4.7052936,0.71971031,3
588017702390923348,173.70396,11.249905,8.861598,0.66812179,1.8279952,0.32635375,0.45595383,5
588017702395248729,183.84669,11.510868,6.0784883,1.3576577,1.9854883,1.4077313,0.25695624,4
588017702399901776,194.61916,11.426469,9.7047096,1.755265,2.3209266,0.87056223,0.55394767,3
588017702401933399,199.3529,11.073447,13.519881,1.1784082,2.2898595,1.0129859,0.58402045,5
588017702402064525,199.63959,11.20176,14.626763,2.5081934,3.7233041,1.5791482,0.62348241,5
588017702410518710,219.27834,9.3739663,16.955783,3.7444387,2.7490441,1.1948951,0.75174659,5
588017702411894929,222.37218,9.0792093,8.8839087,1.5623425,2.3633982,0.76111952,0.43068745,4
588017702412550232,223.87203,8.8080682,9.2640476,1.3181109,2.2016775,0.69609334,0.45714648,5
588017702415303044,230.2619,8.0182887,9.4604639,2.1748549,1.9940376,0.47242982,0.5369932,3
588017702415892488,231.46911,7.8196232,21.122433,2.1443601,4.3511393,1.7138176,0.79136965,4
588017702925041739,167.36836,11.442348,7.1752187,0.9054423,2.1074826,0.98491829,0.40848956,3
588017702927597687,173.28126,11.807236,12.087046,2.1040602,4.3798042,1.5312713,0.58233726,4
588017702937886775,197.27332,11.634124,7.5182724,1.1590471,1.6293474,0.96715267,0.33768924,4
588017702944178311,211.90854,10.737132,13.537007,0.80767474,4.495409,1.9284778,0.52967618,4
588017702944899125,213.56729,10.582742,8.8688658,1.2996309,1.9540301,0.86441555,0.47393576,5
588017702948176069,221.08685,9.6658391,12.1717,0.83449191,2.5920298,1.1724268,0.50193312,4
588017702948569314,221.99745,9.4262292,6.3994227,0.86795049,1.4790647,0.29680501,0.29612239,5
588017702948831532,222.64318,9.4042333,10.272288,2.6629536,1.6710888,0.8836862,0.62646015,3
588017702949552181,224.22112,9.2716303,6.0696335,0.88310776,1.4226073,0.40203652,0.25014412,6
588017702952239151,230.41809,8.4155304,17.887865,1.3768655,3.4452615,0.92556855,0.49364283,4
588017702952436030,230.88698,8.1798885,7.5715512,1.2214526,2.2519631,1.1051791,0.57040003,6
588017702953222499,232.68356,7.8701143,10.32364,1.8190653,2.5590234,1.5152045,0.48879544,3
588017702953550107,233.40267,7.9122274,7.185353,1.6011699,1.7244086,1.2188014,0.5593548,4
588017702957810046,243.04943,6.1866974,8.7402627,3.0229358,3.0622804,0.40046208,0.53779422,3
588017703458635950,159.71419,11.171967,14.316928,1.7960259,3.1230501,0.64542021,0.55052649,3
588017703469449286,184.85086,12.301379,6.8992652,0.48933912,1.8360827,0.770628,0.31175344,4
588017703471743070,190.17029,12.406596,6.2988858,2.4397221,1.6661794,0.58440514,0.35323509,5
588017703478165631,205.23389,11.700506,5.0846511,1.5590946,1.1573796,0.69443865,0.69019834,3
588017703482163357,214.43375,10.731804,4.4991734,1.573682,1.2047291,0.28902561,0.30755035,3
588017703482228913,214.70208,10.843819,13.074926,1.6810715,3.4713244,1.7913321,0.29595807,3
588017703484260421,219.35642,10.163847,13.82395,1.3587885,3.2347225,1.3185555,0.57909749,4
588017703484391746,219.69727,10.192164,8.1635612,2.3969965,2.9194162,1.2194859,0.42477276,5
588017703485702432,222.65732,9.8637694,5.260674,1.701476,1.288086,0.81130478,0.27704875,3
588017703485833441,222.94689,9.7926638,6.4988591,1.6291242,1.6120987,1.3605418,0.3346567,4
588017703487144186,225.98579,9.4463945,6.9997711,1.3510587,2.0742515,1.2489342,0.66207947,3
588017703487537256,226.90047,9.3582332,8.5880684,0.50717203,2.2259579,0.70502421,0.52360652,5
588017703489241216,230.74934,8.7553816,12.543814,0.29175098,3.8303739,0.50122667,0.67478573,3
588017703491338438,235.45746,7.8743301,10.694512,1.2841343,1.9015857,0.54683047,0.35929357,4
588017704011038871,195.92761,12.501954,12.366009,1.3605588,2.0865276,0.28917298,0.67220716,5
588017704021524744,220.32578,10.632724,10.017489,1.3691034,3.0764565,1.0399655,0.35851182,3
588017704022245575,221.89906,10.402026,9.1457254,2.2224705,2.0138245,0.56859956,0.44006486,4
588017704026571039,231.8764,9.0152223,8.566657,0.84885288,2.6116571,0.66022401,0.55820159,4
588017704027947354,235.04717,8.455318,10.208147,1.381907,2.6272868,1.1969445,0.46916024,4
588017704030109715,239.88077,7.6665365,13.028569,2.7862389,6.0929798,3.8178468,0.77161511,4
588017704031617410,243.34439,7.0388749,7.6735579,1.5429185,1.8502967,0.88038138,0.38344428,4
588017704532443148,159.69772,12.144015,9.3064129,3.7177448,2.702923,1.9736255,0.54963686,5
588017704533753899,162.75132,12.287376,7.1150237,1.1207956,1.3002568,0.62754461,0.26796963,4
588017704542732354,183.80515,13.184529,5.2482793,1.0695312,0.91097241,0.1836676,0.42316221,3
588017704550596680,202.16759,12.711212,5.8576146,1.3087157,1.2181244,0.5513577,0.30549918,4
588017704554856491,212.1374,11.816229,7.7527072,0.72478189,1.5332923,0.55178732,0.51247647,4
588017704556888080,216.81069,11.339085,16.804976,2.3304756,3.5787953,1.1007192,0.58634326,5
588017704557019259,217.17012,11.368028,12.057501,0.83165795,2.6782122,0.69205447,0.62950915,5
588017704560558240,225.41166,10.4204,9.1178655,1.3736565,1.6130827,0.17248515,0.48241038,3
588017704560951471,226.15663,10.198924,6.5729397,2.0605699,1.3623214,0.43636921,0.37300776,4
588017704563310828,231.59246,9.3964411,12.046512,2.4697946,4.1154959,2.8393851,0.56454395,3
588017704564424928,234.16579,9.0219534,4.4591296,0.63734439,1.7856315,0.58801306,0.17070516,3
588017705078554670,181.38882,13.701765,17.09431,1.7486479,3.4395533,1.3517566,0.67902925,4
588017711508815984,198.60869,50.979185,10.460466,0.99030224,2.5451031,0.66925938,0.45073308,3
588017711508816007,198.38821,50.912155,3.4307387,0.32748033,0.85998417,0.37223341,0.63566862,4
588017712046735533,202.48537,50.883864,6.6975434,0.61417096,1.3065172,0.1882338,0.43222112,3
588017712050471050,214.819,48.06102,12.755264,4.0410237,2.582255,1.5824704,0.65618238,3
588017712051912750,219.22756,46.801785,10.127643,1.0867649,1.8054816,0.33565976,0.49308119,4
588017712585834707,210.23967,49.796564,9.0604608,0.82975868,2.3145714,0.55025724,0.41216525,5
588017713125261397,218.6645,47.967978,7.4955766,0.76157358,1.9561574,0.71965074,0.43130551,3
588017719563976744,163.14212,39.282333,9.2774909,1.3037214,1.649703,0.5724555,0.36755719,4
588017719570399425,182.2739,41.31776,9.5728353,1.1050736,3.1076717,1.004163,0.31631266,4
588017720639815764,169.12138,41.078334,5.5672472,0.93309715,1.1092903,0.424185,0.34051797,5
588017721180225569,179.71915,42.570338,16.072319,2.5077363,2.5569212,0.38069912,0.63464648,4
588017721182846982,187.75136,42.526972,5.1525827,0.84311066,1.481404,0.74632608,0.24626858,4
588017721183961164,191.21771,42.422185,12.592013,2.6059017,3.0387138,1.9549159,0.69970291,5
588017721184223342,192.15611,42.302159,3.4967039,0.18595649,0.59728129,0.13947596,0.26759201,3
588017722248790127,163.73481,41.498429,5.616418,1.055553,1.7817757,0.58631818,0.38735268,6
588017722255081475,183.05821,43.356278,6.5140963,1.0975565,1.6665888,0.31919843,0.50199305,5
588017724406497505,198.7833,6.540834,8.7922645,0.75123017,2.8262664,1.294786,0.25836269,5
588017724408922138,204.34958,6.4366691,7.0422432,5.4194542,1.8279218,1.5001496,0.39219111,3
588017724411216134,209.71013,6.0011065,13.988883,3.3659646,3.1620069,1.1732747,0.55203581,5
588017724933537806,176.12713,7.0604337,12.795922,1.2913432,2.0668019,0.77114417,0.35296318,5
588017724938977329,188.6646,7.1601931,1.4276101,0.2504312,0.2223527,0.1143568,0.54836039,4
588017724943565050,199.3257,7.0389116,11.359532,2.6211424,1.8227777,0.71548315,0.55457212,3
588017725483450543,206.29584,7.0736346,8.1619528,1.5087164,2.278923,0.35089507,0.33252338,4
588017726011932728,186.88411,7.9632576,4.8671743,0.97910649,0.52139011,0.28430743,0.33437112,3
588017726015930568,196.13415,7.8096894,9.63708,1.0758363,2.462349,1.099613,0.48710831,5
588017726018748584,202.61045,7.6757458,3.2537877,1.4762313,1.0084678,0.69360123,0.31073583,4
588017726019731580,204.82815,7.4810733,10.730392,1.5073342,3.1931799,1.9295094,0.58958548,4
588017726020649012,207.05234,7.3946479,3.8767985,0.35013675,1.1774314,0.48412859,0.21147624,4
588017726021697646,209.44846,7.396275,5.9321134,0.63680537,1.4405252,0.75967224,0.30564481,4
588017726550179866,190.04971,8.3837327,5.013722,0.13589235,0.8561181,0.41430421,0.56662645,3
588017726554767455,200.73096,8.1615586,9.528983,0.36928902,2.0903697,1.0044497,0.39074371,3
588017726554767579,200.74744,8.0972787,9.5793478,2.6855923,1.9710106,1.0785074,0.3476413,4
588017728156074106,195.47067,6.3708749,7.7402489,3.4903738,1.6532935,0.50629257,0.4206086,3
588017728156729406,197.0117,6.4812104,5.9874418,0.24150199,1.6946919,0.59887366,0.44273628,3
588017728157712437,199.25668,6.3570779,12.472716,1.403177,2.7172724,0.70592896,0.51450308,6
588017728692027432,193.41927,6.7918938,4.0371042,0.86115819,0.90775867,0.10675251,0.29374444,3
588017729763541036,188.29898,7.8516303,5.7789169,0.60384082,1.8323212,1.098883,0.30163822,5
588017730302771288,193.7619,8.0655469,3.9208248,0.69134461,0.79067562,0.37702659,0.33589622,3
588017730304999563,198.85582,8.0821735,4.6450034,0.67492206,1.9013178,1.293642,0.29666651,3
588017947213037603,210.03842,38.673215,7.9121168,0.49864311,1.3402996,0.47420304,0.48866574,5
588017947734573242,164.33269,40.089647,7.465252,1.176021,1.7226447,1.5063185,0.4299465,3
588017947743879208,192.39902,41.695698,6.0839953,1.4808416,1.5193361,0.08422042,0.44270844,3
588017947744862342,195.47698,41.502997,5.0733437,2.4242899,1.0074727,0.2731773,0.34573363,3
588017947747745893,203.95871,40.271697,6.1923386,1.1932437,1.6562329,0.4166775,0.24925314,5
588017947750170627,210.90311,39.052816,8.5488712,0.64726196,1.9640181,0.89590665,0.46548401,5
588017947753382024,219.76118,36.412429,12.092569,0.9432073,3.8731517,1.1839251,0.46634579,4
588017948272099497,166.12202,40.79684,4.5704912,0.67788509,1.5590536,0.7663474,0.32678018,4
588017948278653014,185.98315,42.293468,15.163789,1.0237784,3.5113912,1.6220337,0.50831154,5
588017948286124088,208.51568,39.985207,2.8002714,0.34909385,0.50573336,0.16700375,0.41027188,6
588017948288745550,215.7683,38.142319,9.9334335,1.6117797,3.6401043,0.83144472,0.45562356,5
588017948290449585,220.4161,36.647405,6.3257318,1.0549288,1.6532161,0.26688722,0.28714593,4
588017948292153421,224.81349,34.998752,4.9878265,1.2202756,1.7736661,0.66083451,0.45160909,3
588017948814082113,181.60949,42.740581,8.9460187,0.51377618,2.061882,0.6811729,0.39819263,5
588017948822863950,208.3401,40.363939,5.8223488,1.0272477,1.1284763,0.33715981,0.42672968,3
588017949348003874,172.29618,42.526112,11.891035,3.4306033,3.0188602,2.1887996,0.28296453,5
588017949366288528,226.19797,35.366625,11.603176,1.5415264,2.5233877,0.46845353,0.53103907,6
588017949893787808,200.21378,42.597355,8.9785907,1.6701694,1.9970389,1.1350742,0.55118978,3
588017977281019977,180.85226,38.813321,6.3491614,1.2285388,0.98216681,0.020662349,0.56473538,3
588017977283510334,188.05481,38.748826,11.202595,1.3821824,3.1101268,0.63890563,0.39632679,5
588017977286131833,195.77426,38.314471,9.0134231,1.4595588,2.8040674,0.76829201,0.35895997,5
588017977288425658,202.27347,37.611761,14.642498,2.3161116,3.1864399,0.30513762,0.54557816,5
588017977288884238,203.54861,37.325197,4.2544489,0.5896109,1.5449093,0.2691859,0.34748558,3
588017977801048112,136.09513,27.953003,2.4221627,1.1563472,0.49347815,0.2183304,0.38259068,3
588017977801834540,137.87871,28.826588,6.8730551,2.0069212,1.1723426,0.27787024,0.32868111,3
588017977802227763,138.76472,29.269975,5.8083434,0.63342276,1.9648349,0.89756759,0.3654476,5
588017977819070535,184.20568,39.187866,5.2283936,0.95946077,1.3241971,0.67860704,0.41557475,3
588017977825558716,203.21385,37.732173,14.703377,1.4657637,3.1273246,1.0339974,0.6619832,5
588017977830342894,216.28359,34.857933,10.411849,1.0368157,1.8735529,0.8808757,0.65911794,3
588017977832702082,222.41815,32.96931,5.9533846,0.73463422,1.3493751,0.56989465,0.53920549,3
588017977840697700,240.80932,24.373223,11.28129,0.48166606,3.1885936,1.8227556,0.40019722,5
588017978335035691,129.49545,25.048788,5.9650094,1.0891522,1.5034494,0.40047074,0.62630536,4
588017978343620709,149.54499,34.003553,10.343429,1.6557673,1.4784127,0.05626959,0.48704979,4
588017978349781125,166.28386,38.131439,8.3177545,1.0409469,1.3746976,0.55695317,0.46514962,5
588017978358169738,190.84635,39.441974,4.5901684,0.57174068,1.1374312,0.21128948,0.31151286,3
588017978367148044,216.17557,35.267171,3.4816556,0.55003371,0.78087116,0.14752574,0.45360927,5
588017978379338056,244.69632,22.581568,4.6282485,1.2503499,1.3967132,0.59742568,0.33917733,4
588017978875248794,136.69831,29.219538,9.9045262,0.6218675,2.0549706,1.1851588,0.64320247,4
588017978875904176,138.17325,30.014981,4.6195998,1.3796267,1.7088503,0.75333589,0.4345534,3
588017978886389775,165.43822,38.463222,3.3751666,0.70287502,1.0137868,0.11493389,0.22989249,3
588017978893664322,186.90856,40.16048,9.8251503,1.140711,3.4554036,1.0966012,0.42175737,4
588017978893664358,186.75992,40.112826,7.697257,0.46136501,3.2505222,1.0471098,0.32368194,3
588017978895630464,192.70498,39.810484,4.0406234,0.49702171,1.0580949,0.27962401,0.23143078,3
588017978896482485,195.29579,39.744469,10.829217,2.0578907,2.7513644,0.84045156,0.47832027,4
588017978902970415,213.61345,36.404498,7.2393718,1.2554424,1.5187369,0.33982957,0.35033134,4
588017978903822541,215.99935,35.917586,8.6614165,1.9527383,1.540431,0.48499083,0.38651543,4
588017978908541088,227.9014,31.713141,10.774337,0.78235642,2.0721445,0.5584375,0.4830823,3
588017978911817773,235.49682,28.24034,5.4377201,1.0729359,0.95317525,0.20853099,0.25855493,5
588017978915225966,242.89869,24.076612,6.8731461,0.71606007,1.9565256,0.69487361,0.51904803,6
588017978917913061,248.41657,20.714532,9.9844669,1.4368716,2.1470203,1.5521401,0.32715765,5
588017979416379500,146.72941,34.011267,8.4090321,0.40465261,3.3191817,0.95165615,0.73670099,3
588017979421229153,159.47243,37.778924,13.667676,1.5737052,1.9624492,1.3512001,0.53503513,4
588017979428700168,181.24711,40.386893,11.59608,3.9866815,2.5252825,0.79229507,0.55391433,4
588017979434139784,197.65102,39.78397,6.8625647,1.3337085,2.1771172,0.80205831,0.31073939,3
588017979436761107,205.16652,38.794089,6.7304685,1.1896738,1.8792713,0.82853274,0.29355499,5
588017979437678616,207.72589,38.274799,3.3077031,0.41700453,1.1125201,0.15074272,0.28752036,3
588017979440889961,216.65725,36.031786,8.0626655,0.8041776,1.1908237,0.1191172,0.57829307,3
588017979448754331,235.9889,28.524013,5.0297808,0.4470576,1.5246358,0.51335671,0.48488886,4
588017979956002909,153.69119,36.6865,6.9922185,1.7668502,1.9862108,1.2903005,0.40356165,4
588017979958034609,159.23169,38.05597,14.934578,2.0863722,4.3372207,1.0822336,0.44346868,5
588017979959803937,164.2675,39.162735,4.6332555,1.2390032,1.0743902,0.9564543,0.30146656,3
588017979959803993,164.32987,39.025064,10.864471,2.4509997,4.231076,2.7608753,0.55347647,3
588017979966947360,185.41322,40.848929,10.783257,1.9372936,2.3218147,0.75561731,0.37560472,6
588017979968127072,189.02424,40.827032,6.1964672,1.5292174,1.1635713,0.51703865,0.35016013,4
